,employee,companyAlias,commentId,comment,likes,dislikes,commentDate,uid,comid
1191,19,56aec740f1ef260003e307d6,58579ec30270cc0004666be6,**************************************************************************************************************************************************************************************************************************,16.0,4.0,2016-12-19 08:46:22,11_19,11
1193,292,56aec740f1ef260003e307d6,585793bd0270cc0004666bd2,*********************************************************************************,16.0,0.0,2016-12-19 08:00:10,11_292,11
1194,124,56aec740f1ef260003e307d6,585792000270cc0004666bd1,***************,0.0,0.0,2016-12-19 07:53:21,11_124,11
1195,114,56aec740f1ef260003e307d6,585791a60270cc0004666bd0,************************************************************************************************************************************************,1.0,1.0,2016-12-19 07:52:01,11_114,11
1196,359,56aec740f1ef260003e307d6,58578d840270cc0004666bcd,**********************,4.0,0.0,2016-12-19 07:33:49,11_359,11
1197,389,56aec740f1ef260003e307d6,5857478f0270cc0004666bb4,**********************************************************,8.0,0.0,2016-12-19 02:35:40,11_389,11
1198,433,56aec740f1ef260003e307d6,585704b70270cc0004666baf,********************************************************************************************************************************************************************************************************************************************************************************************************************************************,5.0,0.0,2016-12-18 21:43:35,11_433,11
1199,237,56aec740f1ef260003e307d6,5856e2b8ffc7810004366557,**********************************************************************************************************,9.0,0.0,2016-12-18 19:24:07,11_237,11
1202,272,56aec740f1ef260003e307d6,58569ca6ffc7810004366541,*****,2.0,0.0,2016-12-18 14:25:52,11_272,11
1203,213,56aec740f1ef260003e307d6,585691aeffc781000436653b,****************************************************************************************************************,21.0,0.0,2016-12-18 13:39:16,11_213,11
1204,351,56aec740f1ef260003e307d6,5856567dffc781000436652d,***************************************************************************************************************************************,18.0,0.0,2016-12-18 09:30:54,11_351,11
1205,218,56aec740f1ef260003e307d6,58564dfeffc781000436652a,**********************************************************************,11.0,0.0,2016-12-18 08:50:26,11_218,11
1206,100,56aec740f1ef260003e307d6,585642a5ffc7810004366527,**********************************************************,13.0,0.0,2016-12-18 08:01:17,11_100,11
1207,273,56aec740f1ef260003e307d6,58563e08ffc7810004366524,***********************************************************************************************************************************,15.0,0.0,2016-12-18 07:42:21,11_273,11
1208,245,56aec740f1ef260003e307d6,58561eeeffc781000436651f,**********************************************************************************************************************************************,10.0,0.0,2016-12-18 05:27:58,11_245,11
1209,217,56aec740f1ef260003e307d6,5855d8bbffc781000436651d,*********,1.0,0.0,2016-12-18 00:30:21,11_217,11
1210,346,56aec740f1ef260003e307d6,58557fdbfb14780004332656,****************************************************************,11.0,0.0,2016-12-17 18:10:09,11_346,11
1212,212,56aec740f1ef260003e307d6,585562d4fb14780004332649,*,1.0,1.0,2016-12-17 16:07:30,11_212,11
1213,256,56aec740f1ef260003e307d6,58555888fb14780004332646,**************,4.0,0.0,2016-12-17 15:24:13,11_256,11
1214,269,56aec740f1ef260003e307d6,5855170bfb14780004332623,*********,2.0,0.0,2016-12-17 10:44:06,11_269,11
1215,245,56aec740f1ef260003e307d6,58551733fb14780004332624,******************************************************************************************************************************************,5.0,0.0,2016-12-17 10:43:53,11_245,11
1216,290,56aec740f1ef260003e307d6,585506adfb14780004332620,***********,4.0,0.0,2016-12-17 09:34:23,11_290,11
1217,276,56aec740f1ef260003e307d6,585503aafb1478000433261d,************************************************,3.0,0.0,2016-12-17 09:21:28,11_276,11
1219,491,56aec740f1ef260003e307d6,5854858afb14780004332607,******************************************************************************************,7.0,0.0,2016-12-17 00:22:02,11_491,11
1220,400,56aec740f1ef260003e307d6,585482f9fb14780004332603,**************************************************************************************************************************************************,3.0,0.0,2016-12-17 00:11:03,11_400,11
1221,196,56aec740f1ef260003e307d6,585452cbfb147800043325f8,**********************************************************************,11.0,0.0,2016-12-16 20:46:45,11_196,11
1225,119,56aec740f1ef260003e307d6,58542911f9ca6e0004b3890b,*************************,4.0,0.0,2016-12-16 17:48:45,11_119,11
1226,272,56aec740f1ef260003e307d6,58542524f9ca6e0004b388fd,************************************,11.0,0.0,2016-12-16 17:31:41,11_272,11
1228,19,56aec740f1ef260003e307d6,5853e54bf9ca6e0004b388d5,*********************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,6.0,1.0,2016-12-16 12:58:09,11_19,11
1229,124,56aec740f1ef260003e307d6,5853daf4f9ca6e0004b388ce,********,0.0,0.0,2016-12-16 12:15:42,11_124,11
1231,163,56aec740f1ef260003e307d6,5853d3e8f9ca6e0004b388c2,**********************,1.0,1.0,2016-12-16 11:44:21,11_163,11
1233,294,56aec740f1ef260003e307d6,5853cee3f9ca6e0004b388bd,******************************,2.0,0.0,2016-12-16 11:23:50,11_294,11
1234,218,56aec740f1ef260003e307d6,5853cdb5f9ca6e0004b388bc,********,1.0,0.0,2016-12-16 11:19:08,11_218,11
1235,400,56aec740f1ef260003e307d6,5853c2a6f9ca6e0004b388b4,*******************************************************************************************************************************,18.0,1.0,2016-12-16 10:30:36,11_400,11
1236,114,56aec740f1ef260003e307d6,5853cc75f9ca6e0004b388bb,****,0.0,0.0,2016-12-16 10:08:02,11_114,11
1237,346,56aec740f1ef260003e307d6,5853a1d0f9ca6e0004b3889a,********************************,2.0,0.0,2016-12-16 08:11:35,11_346,11
1239,139,56aec740f1ef260003e307d6,5853928df9ca6e0004b3888a,************,2.0,0.0,2016-12-16 07:06:41,11_139,11
1240,491,56aec740f1ef260003e307d6,58538539f9ca6e0004b3887f,******************************************************************************************************************************************************************************,1.0,6.0,2016-12-16 06:06:32,11_491,11
1241,273,56aec740f1ef260003e307d6,585383bbf9ca6e0004b3887c,****************************************************************************,7.0,0.0,2016-12-16 06:03:02,11_273,11
1242,245,56aec740f1ef260003e307d6,58533baff9ca6e0004b3886f,********************************************************************************************************************,2.0,0.0,2016-12-16 00:51:54,11_245,11
1243,242,56aec740f1ef260003e307d6,585335bef9ca6e0004b3886c,******************************************************,3.0,0.0,2016-12-16 00:30:03,11_242,11
1244,212,56aec740f1ef260003e307d6,5853189df9ca6e0004b3885e,************************************************,4.0,3.0,2016-12-15 22:25:17,11_212,11
1245,255,56aec740f1ef260003e307d6,5852da28c8a2da000497c3bf,*************************,3.0,0.0,2016-12-15 17:59:40,11_255,11
1248,213,56aec740f1ef260003e307d6,5852d386c8a2da000497c3af,*****************************************************************,0.0,0.0,2016-12-15 17:31:24,11_213,11
1249,201,56aec740f1ef260003e307d6,5852b66cc8a2da000497c396,************************************************************************************************************************************************************************************,22.0,3.0,2016-12-15 15:20:37,11_201,11
1250,273,56aec740f1ef260003e307d6,5852b2b9c8a2da000497c393,**************,2.0,1.0,2016-12-15 15:11:13,11_273,11
1251,2,56aec740f1ef260003e307d6,5852a04bc8a2da000497c38a,**************************************************************************************,5.0,12.0,2016-12-15 13:52:25,11_2,11
1252,294,56aec740f1ef260003e307d6,58529979c8a2da000497c387,********************************************************************,14.0,0.0,2016-12-15 13:23:08,11_294,11
1253,124,56aec740f1ef260003e307d6,5852852dc8a2da000497c37b,*******************************************,2.0,1.0,2016-12-15 11:57:15,11_124,11
1255,225,56aec740f1ef260003e307d6,58526e30c8a2da000497c36b,***********************************************,13.0,0.0,2016-12-15 10:18:36,11_225,11
1256,465,56aec740f1ef260003e307d6,58526dc9c8a2da000497c369,******************************,4.0,0.0,2016-12-15 10:17:28,11_465,11
1257,400,56aec740f1ef260003e307d6,58526ce4c8a2da000497c368,**********************************************************,17.0,0.0,2016-12-15 10:13:26,11_400,11
1259,237,56aec740f1ef260003e307d6,585260ecc8a2da000497c35a,****************************************************************,3.0,0.0,2016-12-15 09:22:15,11_237,11
1261,13,56aec740f1ef260003e307d6,585251bac8a2da000497c33f,**********,2.0,7.0,2016-12-15 08:17:56,11_13,11
1262,491,56aec740f1ef260003e307d6,5852459dc8a2da000497c33a,****************************************************,10.0,0.0,2016-12-15 07:25:45,11_491,11
